Time;X;Y;Z;Vx;Vy;Vz;Ax;Ay;Az;Jx;Jy;Jz
5.184000;0.191155;0.454490;0.000000;-0.274252;0.136941;0.000000;0.335772;-0.167761;0.000000;0.764991;-0.381549;0.000000
5.192000;0.188971;0.455580;0.000000;-0.271542;0.135587;0.000000;0.341834;-0.170785;0.000000;0.750567;-0.374349;0.000000
5.200000;0.186810;0.456659;0.000000;-0.268783;0.134209;0.000000;0.347780;-0.173750;0.000000;0.735814;-0.366985;0.000000
5.208000;0.184671;0.457727;0.000000;-0.265977;0.132807;0.000000;0.353606;-0.176656;0.000000;0.720731;-0.359456;0.000000
5.216000;0.182555;0.458784;0.000000;-0.263126;0.131382;0.000000;0.359311;-0.179501;0.000000;0.705318;-0.351762;0.000000
5.224000;0.180461;0.459829;0.000000;-0.260229;0.129935;0.000000;0.364890;-0.182284;0.000000;0.689575;-0.343904;0.000000
5.232000;0.178391;0.460863;0.000000;-0.257288;0.128466;0.000000;0.370343;-0.185003;0.000000;0.673502;-0.335882;0.000000
5.240000;0.176345;0.461885;0.000000;-0.254304;0.126975;0.000000;0.375666;-0.187658;0.000000;0.657100;-0.327695;0.000000
5.248000;0.174322;0.462895;0.000000;-0.251277;0.125464;0.000000;0.380856;-0.190246;0.000000;0.640368;-0.319343;0.000000
5.256000;0.172324;0.463892;0.000000;-0.248210;0.123932;0.000000;0.385911;-0.192767;0.000000;0.623307;-0.310827;0.000000
5.264000;0.170351;0.464877;0.000000;-0.245103;0.122380;0.000000;0.390828;-0.195219;0.000000;0.605916;-0.302147;0.000000
5.272000;0.168403;0.465850;0.000000;-0.241957;0.120808;0.000000;0.395604;-0.197601;0.000000;0.588195;-0.293302;0.000000
5.280000;0.166480;0.466810;0.000000;-0.238774;0.119218;0.000000;0.400238;-0.199911;0.000000;0.570144;-0.284292;0.000000
5.288000;0.164583;0.467758;0.000000;-0.235554;0.117610;0.000000;0.404726;-0.202149;0.000000;0.551763;-0.275118;0.000000
5.296000;0.162711;0.468692;0.000000;-0.232299;0.115984;0.000000;0.409065;-0.204313;0.000000;0.533053;-0.265779;0.000000
5.304000;0.160866;0.469613;0.000000;-0.229009;0.114341;0.000000;0.413254;-0.206401;0.000000;0.514013;-0.256276;0.000000
5.312000;0.159047;0.470521;0.000000;-0.225687;0.112682;0.000000;0.417289;-0.208413;0.000000;0.494644;-0.246608;0.000000
5.320000;0.157255;0.471416;0.000000;-0.222333;0.111007;0.000000;0.421167;-0.210346;0.000000;0.474945;-0.236776;0.000000
5.328000;0.155490;0.472297;0.000000;-0.218949;0.109316;0.000000;0.424887;-0.212201;0.000000;0.454915;-0.226780;0.000000
5.336000;0.153752;0.473165;0.000000;-0.215535;0.107612;0.000000;0.428445;-0.213974;0.000000;0.434557;-0.216619;0.000000
5.344000;0.152041;0.474019;0.000000;-0.212094;0.105893;0.000000;0.431839;-0.215666;0.000000;0.413868;-0.206293;0.000000
5.352000;0.150358;0.474859;0.000000;-0.208626;0.104161;0.000000;0.435066;-0.217274;0.000000;0.392850;-0.195803;0.000000
5.360000;0.148703;0.475686;0.000000;-0.205134;0.102417;0.000000;0.438124;-0.218798;0.000000;0.371502;-0.185148;0.000000
5.368000;0.147076;0.476498;0.000000;-0.201617;0.100661;0.000000;0.441009;-0.220236;0.000000;0.349824;-0.174329;0.000000
5.376000;0.145478;0.477296;0.000000;-0.198078;0.098893;0.000000;0.443720;-0.221587;0.000000;0.327817;-0.163345;0.000000
5.384000;0.143907;0.478080;0.000000;-0.194518;0.097115;0.000000;0.446253;-0.222849;0.000000;0.305480;-0.152197;0.000000
5.392000;0.142365;0.478850;0.000000;-0.190938;0.095328;0.000000;0.448607;-0.224022;0.000000;0.282813;-0.140884;0.000000
5.400000;0.140852;0.479606;0.000000;-0.187341;0.093531;0.000000;0.450777;-0.225103;0.000000;0.259817;-0.129407;0.000000
5.408000;0.139368;0.480347;0.000000;-0.183726;0.091727;0.000000;0.452763;-0.226092;0.000000;0.236490;-0.117765;0.000000
5.416000;0.137913;0.481073;0.000000;-0.180097;0.089914;0.000000;0.454560;-0.226987;0.000000;0.212835;-0.105959;0.000000
5.424000;0.136486;0.481785;0.000000;-0.176454;0.088095;0.000000;0.456167;-0.227787;0.000000;0.188849;-0.093988;0.000000
5.432000;0.135089;0.482483;0.000000;-0.172799;0.086270;0.000000;0.457581;-0.228490;0.000000;0.164533;-0.081852;0.000000
5.440000;0.133722;0.483166;0.000000;-0.169133;0.084439;0.000000;0.458799;-0.229096;0.000000;0.139888;-0.069553;0.000000
5.448000;0.132383;0.483834;0.000000;-0.165458;0.082605;0.000000;0.459818;-0.229603;0.000000;0.114913;-0.057088;0.000000
5.456000;0.131074;0.484487;0.000000;-0.161777;0.080766;0.000000;0.460637;-0.230009;0.000000;0.089609;-0.044459;0.000000
5.464000;0.129795;0.485126;0.000000;-0.158089;0.078925;0.000000;0.461251;-0.230314;0.000000;0.063975;-0.031666;0.000000
5.472000;0.128545;0.485750;0.000000;-0.154397;0.077081;0.000000;0.461659;-0.230515;0.000000;0.038011;-0.018708;0.000000
5.480000;0.127324;0.486359;0.000000;-0.150703;0.075237;0.000000;0.461859;-0.230613;0.000000;0.011717;-0.005586;0.000000
5.488000;0.126134;0.486954;0.000000;-0.147008;0.073392;0.000000;0.461846;-0.230604;0.000000;-0.014907;0.007701;0.000000
5.496000;0.124972;0.487534;0.000000;-0.143314;0.071547;0.000000;0.461619;-0.230489;0.000000;-0.041860;0.021153;0.000000
5.504000;0.123841;0.488099;0.000000;-0.139623;0.069704;0.000000;0.461175;-0.230265;0.000000;-0.069143;0.034769;0.000000
5.512000;0.122738;0.488649;0.000000;-0.135936;0.067863;0.000000;0.460512;-0.229932;0.000000;-0.096755;0.048549;0.000000
5.520000;0.121666;0.489184;0.000000;-0.132255;0.066026;0.000000;0.459626;-0.229488;0.000000;-0.124697;0.062494;0.000000
5.528000;0.120622;0.489705;0.000000;-0.128582;0.064192;0.000000;0.458516;-0.228932;0.000000;-0.152970;0.076603;0.000000
5.536000;0.119608;0.490211;0.000000;-0.124919;0.062363;0.000000;0.457178;-0.228262;0.000000;-0.181571;0.090877;0.000000
5.544000;0.118624;0.490703;0.000000;-0.121268;0.060540;0.000000;0.455610;-0.227477;0.000000;-0.210503;0.105316;0.000000
5.552000;0.117668;0.491180;0.000000;-0.117630;0.058724;0.000000;0.453809;-0.226577;0.000000;-0.239764;0.119919;0.000000
5.560000;0.116741;0.491643;0.000000;-0.114008;0.056915;0.000000;0.451773;-0.225558;0.000000;-0.269355;0.134686;0.000000
5.568000;0.115844;0.492091;0.000000;-0.110402;0.055115;0.000000;0.449499;-0.224421;0.000000;-0.299276;0.149618;0.000000
5.576000;0.114975;0.492525;0.000000;-0.106816;0.053325;0.000000;0.446984;-0.223164;0.000000;-0.329526;0.164715;0.000000
5.584000;0.114135;0.492944;0.000000;-0.103251;0.051545;0.000000;0.444225;-0.221785;0.000000;-0.360106;0.179976;0.000000
5.592000;0.113323;0.493349;0.000000;-0.099709;0.049776;0.000000;0.441221;-0.220284;0.000000;-0.391016;0.195402;0.000000
5.600000;0.112539;0.493740;0.000000;-0.096192;0.048021;0.000000;0.437968;-0.218658;0.000000;-0.422255;0.210992;0.000000
5.608000;0.111784;0.494118;0.000000;-0.092703;0.046278;0.000000;0.434464;-0.216907;0.000000;-0.453825;0.226746;0.000000
5.616000;0.111056;0.494481;0.000000;-0.089242;0.044550;0.000000;0.430706;-0.215030;0.000000;-0.485723;0.242665;0.000000
5.624000;0.110356;0.494830;0.000000;-0.085812;0.042838;0.000000;0.426692;-0.213024;0.000000;-0.517952;0.258749;0.000000
5.632000;0.109683;0.495166;0.000000;-0.082415;0.041142;0.000000;0.422418;-0.210890;0.000000;-0.550511;0.274997;0.000000
5.640000;0.109037;0.495489;0.000000;-0.079054;0.039464;0.000000;0.417883;-0.208624;0.000000;-0.583399;0.291410;0.000000
5.648000;0.108418;0.495798;0.000000;-0.075730;0.037805;0.000000;0.413083;-0.206227;0.000000;-0.616617;0.307987;0.000000
5.656000;0.107825;0.496094;0.000000;-0.072445;0.036165;0.000000;0.408016;-0.203696;0.000000;-0.650164;0.324729;0.000000
5.664000;0.107259;0.496377;0.000000;-0.069202;0.034546;0.000000;0.402679;-0.201030;0.000000;-0.684041;0.341635;0.000000
5.672000;0.106718;0.496647;0.000000;-0.066003;0.032949;0.000000;0.397070;-0.198229;0.000000;-0.718248;0.358706;0.000000
5.680000;0.106202;0.496904;0.000000;-0.062850;0.031375;0.000000;0.391186;-0.195291;0.000000;-0.752785;0.375941;0.000000
5.688000;0.105712;0.497149;0.000000;-0.059745;0.029825;0.000000;0.385025;-0.192214;0.000000;-0.787652;0.393341;0.000000
5.696000;0.105246;0.497381;0.000000;-0.056690;0.028300;0.000000;0.378583;-0.188997;0.000000;-0.822848;0.410905;0.000000
5.704000;0.104805;0.497601;0.000000;-0.053688;0.026801;0.000000;0.371858;-0.185639;0.000000;-0.858374;0.428634;0.000000
5.712000;0.104387;0.497810;0.000000;-0.050741;0.025330;0.000000;0.364848;-0.182138;0.000000;-0.894229;0.446527;0.000000
5.720000;0.103993;0.498007;0.000000;-0.047852;0.023887;0.000000;0.357550;-0.178494;0.000000;-0.930414;0.464585;0.000000
5.728000;0.103621;0.498192;0.000000;-0.045021;0.022474;0.000000;0.349961;-0.174704;0.000000;-0.966930;0.482807;0.000000
5.736000;0.103272;0.498366;0.000000;-0.042253;0.021092;0.000000;0.342078;-0.170769;0.000000;-1.003774;0.501194;0.000000
5.744000;0.102945;0.498530;0.000000;-0.039549;0.019742;0.000000;0.333899;-0.166685;0.000000;-1.040949;0.519745;0.000000
5.752000;0.102639;0.498682;0.000000;-0.036911;0.018426;0.000000;0.325422;-0.162452;0.000000;-1.078453;0.538461;0.000000
5.760000;0.102354;0.498825;0.000000;-0.034343;0.017144;0.000000;0.316643;-0.158069;0.000000;-1.116287;0.557341;0.000000
5.768000;0.102090;0.498957;0.000000;-0.031846;0.015897;0.000000;0.307561;-0.153534;0.000000;-1.154451;0.576386;0.000000
5.776000;0.101845;0.499079;0.000000;-0.029423;0.014687;0.000000;0.298171;-0.148846;0.000000;-1.192944;0.595595;0.000000
5.784000;0.101619;0.499192;0.000000;-0.027076;0.013516;0.000000;0.288473;-0.144004;0.000000;-1.231767;0.614969;0.000000
5.792000;0.101411;0.499296;0.000000;-0.024808;0.012384;0.000000;0.278462;-0.139007;0.000000;-1.270920;0.634508;0.000000
5.800000;0.101222;0.499390;0.000000;-0.022621;0.011292;0.000000;0.268137;-0.133852;0.000000;-1.310402;0.654211;0.000000
5.808000;0.101049;0.499476;0.000000;-0.020519;0.010242;0.000000;0.257495;-0.128539;0.000000;-1.350215;0.674078;0.000000
5.816000;0.100893;0.499554;0.000000;-0.018502;0.009236;0.000000;0.246533;-0.123066;0.000000;-1.390356;0.694110;0.000000
5.824000;0.100753;0.499624;0.000000;-0.016575;0.008274;0.000000;0.235248;-0.117433;0.000000;-1.430828;0.714306;0.000000
5.832000;0.100628;0.499687;0.000000;-0.014739;0.007357;0.000000;0.223639;-0.111637;0.000000;-1.471630;0.734667;0.000000
5.840000;0.100517;0.499742;0.000000;-0.012998;0.006488;0.000000;0.211701;-0.105677;0.000000;-1.512761;0.755193;0.000000
5.848000;0.100419;0.499791;0.000000;-0.011353;0.005667;0.000000;0.199433;-0.099553;0.000000;-1.554222;0.775883;0.000000
5.856000;0.100335;0.499833;0.000000;-0.009808;0.004896;0.000000;0.186833;-0.093263;0.000000;-1.596012;0.796737;0.000000
5.864000;0.100262;0.499869;0.000000;-0.008365;0.004175;0.000000;0.173896;-0.086805;0.000000;-1.638132;0.817756;0.000000
5.872000;0.100201;0.499900;0.000000;-0.007026;0.003507;0.000000;0.160622;-0.080178;0.000000;-1.680582;0.838940;0.000000
5.880000;0.100150;0.499925;0.000000;-0.005796;0.002893;0.000000;0.147006;-0.073382;0.000000;-1.723362;0.860288;0.000000
5.888000;0.100108;0.499946;0.000000;-0.004675;0.002334;0.000000;0.133047;-0.066413;0.000000;-1.766472;0.881800;0.000000
5.896000;0.100074;0.499963;0.000000;-0.003668;0.001831;0.000000;0.118742;-0.059272;0.000000;-1.809911;0.903477;0.000000
5.904000;0.100049;0.499976;0.000000;-0.002776;0.001386;0.000000;0.104088;-0.051957;0.000000;-1.853680;0.925319;0.000000
5.912000;0.100030;0.499985;0.000000;-0.002003;0.001000;0.000000;0.089082;-0.044467;0.000000;-1.897778;0.947325;0.000000
5.920000;0.100016;0.499992;0.000000;-0.001352;0.000675;0.000000;0.073722;-0.036800;0.000000;-1.942206;0.969496;0.000000
5.928000;0.100008;0.499996;0.000000;-0.000825;0.000412;0.000000;0.058006;-0.028954;0.000000;-1.986964;0.991831;0.000000
5.936000;0.100003;0.499999;0.000000;-0.000425;0.000212;0.000000;0.041930;-0.020930;0.000000;-2.032052;1.014330;0.000000
5.944000;0.100001;0.500000;0.000000;-0.000155;0.000077;0.000000;0.025492;-0.012725;0.000000;-2.077470;1.036994;0.000000
5.952000;0.100000;0.500000;0.000000;-0.000018;0.000009;0.000000;0.008690;-0.004337;0.000000;-2.123217;1.059823;0.000000
5.960000;0.100000;0.500000;0.000000;-0.000018;0.000009;0.000000;0.000000;0.000000;0.000000;0.000159;-3.000080;0.000000
5.968000;0.100000;0.500000;0.000000;-0.000018;-0.000086;0.000000;0.000001;-0.023713;0.000000;0.000156;-2.928366;0.000000
5.976000;0.100000;0.499998;0.000000;-0.000018;-0.000369;0.000000;0.000002;-0.046855;0.000000;0.000153;-2.857228;0.000000
5.984000;0.100000;0.499993;0.000000;-0.000018;-0.000835;0.000000;0.000004;-0.069431;0.000000;0.000149;-2.786667;0.000000
5.992000;0.099999;0.499984;0.000000;-0.000018;-0.001478;0.000000;0.000005;-0.091444;0.000000;0.000146;-2.716681;0.000000
6.000000;0.099999;0.499969;0.000000;-0.000018;-0.002296;0.000000;0.000006;-0.112899;0.000000;0.000143;-2.647271;0.000000
6.008000;0.099999;0.499947;0.000000;-0.000018;-0.003283;0.000000;0.000007;-0.133801;0.000000;0.000139;-2.578438;0.000000
6.016000;0.099999;0.499916;0.000000;-0.000017;-0.004436;0.000000;0.000008;-0.154156;0.000000;0.000136;-2.510180;0.000000
6.024000;0.099999;0.499876;0.000000;-0.000017;-0.005748;0.000000;0.000009;-0.173966;0.000000;0.000133;-2.442499;0.000000
6.032000;0.099999;0.499824;0.000000;-0.000017;-0.007218;0.000000;0.000010;-0.193237;0.000000;0.000130;-2.375393;0.000000
6.040000;0.099999;0.499760;0.000000;-0.000017;-0.008839;0.000000;0.000011;-0.211974;0.000000;0.000127;-2.308863;0.000000
6.048000;0.099998;0.499682;0.000000;-0.000017;-0.010608;0.000000;0.000012;-0.230180;0.000000;0.000123;-2.242910;0.000000
6.056000;0.099998;0.499590;0.000000;-0.000017;-0.012520;0.000000;0.000013;-0.247862;0.000000;0.000120;-2.177532;0.000000
6.064000;0.099998;0.499481;0.000000;-0.000017;-0.014572;0.000000;0.000014;-0.265022;0.000000;0.000117;-2.112731;0.000000
6.072000;0.099998;0.499356;0.000000;-0.000017;-0.016759;0.000000;0.000015;-0.281667;0.000000;0.000114;-2.048505;0.000000
6.080000;0.099998;0.499213;0.000000;-0.000017;-0.019077;0.000000;0.000016;-0.297800;0.000000;0.000111;-1.984856;0.000000
6.088000;0.099998;0.499051;0.000000;-0.000017;-0.021523;0.000000;0.000017;-0.313426;0.000000;0.000108;-1.921782;0.000000
6.096000;0.099998;0.498868;0.000000;-0.000016;-0.024091;0.000000;0.000018;-0.328550;0.000000;0.000105;-1.859285;0.000000
6.104000;0.099998;0.498665;0.000000;-0.000016;-0.026778;0.000000;0.000019;-0.343176;0.000000;0.000102;-1.797363;0.000000
6.112000;0.099997;0.498439;0.000000;-0.000016;-0.029580;0.000000;0.000020;-0.357309;0.000000;0.000099;-1.736018;0.000000
6.120000;0.099997;0.498191;0.000000;-0.000016;-0.032494;0.000000;0.000020;-0.370954;0.000000;0.000096;-1.675248;0.000000
6.128000;0.099997;0.497919;0.000000;-0.000016;-0.035514;0.000000;0.000021;-0.384115;0.000000;0.000094;-1.615055;0.000000
6.136000;0.099997;0.497623;0.000000;-0.000016;-0.038638;0.000000;0.000022;-0.396797;0.000000;0.000091;-1.555437;0.000000
6.144000;0.099997;0.497301;0.000000;-0.000015;-0.041862;0.000000;0.000023;-0.409004;0.000000;0.000088;-1.496396;0.000000
6.152000;0.099997;0.496953;0.000000;-0.000015;-0.045181;0.000000;0.000023;-0.420740;0.000000;0.000085;-1.437931;0.000000
6.160000;0.099997;0.496578;0.000000;-0.000015;-0.048592;0.000000;0.000024;-0.432012;0.000000;0.000082;-1.380041;0.000000
6.168000;0.099997;0.496175;0.000000;-0.000015;-0.052092;0.000000;0.000025;-0.442823;0.000000;0.000080;-1.322728;0.000000
6.176000;0.099996;0.495744;0.000000;-0.000015;-0.055676;0.000000;0.000025;-0.453177;0.000000;0.000077;-1.265990;0.000000
6.184000;0.099996;0.495284;0.000000;-0.000014;-0.059342;0.000000;0.000026;-0.463080;0.000000;0.000074;-1.209829;0.000000
6.192000;0.099996;0.494794;0.000000;-0.000014;-0.063085;0.000000;0.000026;-0.472536;0.000000;0.000071;-1.154244;0.000000
6.200000;0.099996;0.494274;0.000000;-0.000014;-0.066901;0.000000;0.000027;-0.481549;0.000000;0.000069;-1.099234;0.000000
6.208000;0.099996;0.493724;0.000000;-0.000014;-0.070788;0.000000;0.000027;-0.490125;0.000000;0.000066;-1.044801;0.000000
6.216000;0.099996;0.493142;0.000000;-0.000014;-0.074742;0.000000;0.000028;-0.498268;0.000000;0.000064;-0.990944;0.000000
6.224000;0.099996;0.492528;0.000000;-0.000013;-0.078759;0.000000;0.000028;-0.505982;0.000000;0.000061;-0.937662;0.000000
6.232000;0.099996;0.491881;0.000000;-0.000013;-0.082837;0.000000;0.000029;-0.513272;0.000000;0.000058;-0.884957;0.000000
6.240000;0.099996;0.491202;0.000000;-0.000013;-0.086971;0.000000;0.000029;-0.520143;0.000000;0.000056;-0.832828;0.000000
6.248000;0.099995;0.490490;0.000000;-0.000013;-0.091158;0.000000;0.000030;-0.526599;0.000000;0.000053;-0.781275;0.000000
6.256000;0.099995;0.489743;0.000000;-0.000012;-0.095395;0.000000;0.000030;-0.532645;0.000000;0.000051;-0.730297;0.000000
6.264000;0.099995;0.488963;0.000000;-0.000012;-0.099679;0.000000;0.000031;-0.538285;0.000000;0.000049;-0.679896;0.000000
6.272000;0.099995;0.488148;0.000000;-0.000012;-0.104006;0.000000;0.000031;-0.543525;0.000000;0.000046;-0.630071;0.000000
6.280000;0.099995;0.487299;0.000000;-0.000012;-0.108374;0.000000;0.000031;-0.548368;0.000000;0.000044;-0.580822;0.000000
6.288000;0.099995;0.486414;0.000000;-0.000011;-0.112779;0.000000;0.000032;-0.552819;0.000000;0.000041;-0.532149;0.000000
6.296000;0.099995;0.485494;0.000000;-0.000011;-0.117218;0.000000;0.000032;-0.556884;0.000000;0.000039;-0.484051;0.000000
6.304000;0.099995;0.484539;0.000000;-0.000011;-0.121688;0.000000;0.000032;-0.560566;0.000000;0.000037;-0.436530;0.000000
6.312000;0.099995;0.483547;0.000000;-0.000011;-0.126186;0.000000;0.000033;-0.563870;0.000000;0.000034;-0.389585;0.000000
6.320000;0.099995;0.482520;0.000000;-0.000010;-0.130709;0.000000;0.000033;-0.566800;0.000000;0.000032;-0.343216;0.000000
6.328000;0.099995;0.481456;0.000000;-0.000010;-0.135254;0.000000;0.000033;-0.569363;0.000000;0.000030;-0.297423;0.000000
6.336000;0.099994;0.480356;0.000000;-0.000010;-0.139818;0.000000;0.000033;-0.571561;0.000000;0.000028;-0.252206;0.000000
6.344000;0.099994;0.479219;0.000000;-0.000010;-0.144398;0.000000;0.000034;-0.573399;0.000000;0.000026;-0.207565;0.000000
6.352000;0.099994;0.478045;0.000000;-0.000009;-0.148992;0.000000;0.000034;-0.574883;0.000000;0.000023;-0.163500;0.000000
6.360000;0.099994;0.476835;0.000000;-0.000009;-0.153595;0.000000;0.000034;-0.576017;0.000000;0.000021;-0.120011;0.000000
6.368000;0.099994;0.475588;0.000000;-0.000009;-0.158207;0.000000;0.000034;-0.576805;0.000000;0.000019;-0.077097;0.000000
6.376000;0.099994;0.474304;0.000000;-0.000009;-0.162823;0.000000;0.000034;-0.577252;0.000000;0.000017;-0.034760;0.000000
6.384000;0.099994;0.472982;0.000000;-0.000008;-0.167442;0.000000;0.000034;-0.577363;0.000000;0.000015;0.007001;0.000000
6.392000;0.099994;0.471624;0.000000;-0.000008;-0.172060;0.000000;0.000035;-0.577142;0.000000;0.000013;0.048186;0.000000
6.400000;0.099994;0.470230;0.000000;-0.000008;-0.176676;0.000000;0.000035;-0.576593;0.000000;0.000011;0.088795;0.000000
6.408000;0.099994;0.468798;0.000000;-0.000007;-0.181285;0.000000;0.000035;-0.575722;0.000000;0.000009;0.128828;0.000000
6.416000;0.099994;0.467329;0.000000;-0.000007;-0.185886;0.000000;0.000035;-0.574534;0.000000;0.000007;0.168285;0.000000
6.424000;0.099994;0.465824;0.000000;-0.000007;-0.190477;0.000000;0.000035;-0.573031;0.000000;0.000005;0.207166;0.000000
6.432000;0.099994;0.464281;0.000000;-0.000007;-0.195054;0.000000;0.000035;-0.571220;0.000000;0.000003;0.245471;0.000000
6.440000;0.099994;0.462703;0.000000;-0.000006;-0.199615;0.000000;0.000035;-0.569105;0.000000;0.000001;0.283199;0.000000
6.448000;0.099994;0.461088;0.000000;-0.000006;-0.204159;0.000000;0.000035;-0.566691;0.000000;-0.000001;0.320352;0.000000
6.456000;0.099994;0.459436;0.000000;-0.000006;-0.208682;0.000000;0.000035;-0.563981;0.000000;-0.000002;0.356929;0.000000
6.464000;0.099993;0.457749;0.000000;-0.000005;-0.213182;0.000000;0.000035;-0.560982;0.000000;-0.000004;0.392930;0.000000
6.472000;0.099993;0.456025;0.000000;-0.000005;-0.217657;0.000000;0.000035;-0.557696;0.000000;-0.000006;0.428355;0.000000
6.480000;0.099993;0.454266;0.000000;-0.000005;-0.222104;0.000000;0.000035;-0.554129;0.000000;-0.000008;0.463204;0.000000
6.488000;0.099993;0.452472;0.000000;-0.000005;-0.226522;0.000000;0.000035;-0.550286;0.000000;-0.000009;0.497477;0.000000
6.496000;0.099993;0.450642;0.000000;-0.000004;-0.230908;0.000000;0.000035;-0.546171;0.000000;-0.000011;0.531174;0.000000
6.504000;0.099993;0.448777;0.000000;-0.000004;-0.235260;0.000000;0.000034;-0.541789;0.000000;-0.000013;0.564295;0.000000
6.512000;0.099993;0.446878;0.000000;-0.000004;-0.239576;0.000000;0.000034;-0.537144;0.000000;-0.000014;0.596839;0.000000
6.520000;0.099993;0.444944;0.000000;-0.000004;-0.243854;0.000000;0.000034;-0.532241;0.000000;-0.000016;0.628808;0.000000
6.528000;0.099993;0.442976;0.000000;-0.000003;-0.248091;0.000000;0.000034;-0.527085;0.000000;-0.000018;0.660201;0.000000
6.536000;0.099993;0.440975;0.000000;-0.000003;-0.252286;0.000000;0.000034;-0.521679;0.000000;-0.000019;0.691018;0.000000
